,ip.src,ip.dst,ip.proto,highest_layer,length,number,sniff_time,sniff_timestamp,tcp.srcport,tcp.dstport,tcp.flags,tcp.seq,tcp.ack,tls,dns.id,dns.flags.response,dns.qry.name,dns.resp.name,dns.qry.type,dns.qry.class,dns.count.queries,dns.count.answers,dns.count.authority
0,192.168.1.12,149.154.167.41,6,TLS,203,3,2023-03-30 05:58:24.547440,1680148704.547440328,60494,443,0x0018,1,1,"Layer TLS:
",,,,,,,,,
1,192.168.1.12,192.168.1.1,17,DNS,75,4,2023-03-30 05:58:24.563413,1680148704.563412619,,,,,,,0x8749,0,www.nytimes.com,,1,0x0001,1,0,0
2,192.168.1.12,192.168.1.1,17,DNS,75,5,2023-03-30 05:58:24.563521,1680148704.563520607,,,,,,,0xe7bc,0,www.nytimes.com,,28,0x0001,1,0,0
3,192.168.1.1,192.168.1.12,17,DNS,196,6,2023-03-30 05:58:24.568587,1680148704.568586948,,,,,,,0x8749,1,www.nytimes.com,www.nytimes.com,1,0x0001,1,4,0
	DirectoryString: printableString (1)
	DirectoryString: printableString (1)
	DirectoryString: printableString (1)
	DirectoryString: printableString (1)
	DirectoryString: printableString (1)
	DirectoryString: printableString (1)
	DirectoryString: printableString (1)
	printableString: www.digicert.com
	printableString: Thawte RSA CA 2018
	printableString: nytimes.com
	printableString: DigiCert Inc
	printableString: www.digicert.com
	printableString: DigiCert Global Root CA
	printableString: DigiCert Inc
	printableString: www.digicert.com
	printableString: Thawte RSA CA 2018
	validity
	notBefore: utcTime (0)
	utcTime: 2024-04-21 23:59:59 (UTC)
	utcTime: 2017-11-06 12:23:52 (UTC)
	utcTime: 2027-11-06 12:23:52 (UTC)
	notAfter: utcTime (0)
	subject: rdnSequence (0)
	rdnSequence: 4 items (id-at-commonName=Thawte RSA CA 2018,id-at-organizationalUnitName=www.digicert.com,id-at-organizationName=DigiCert Inc,id-at-countryName=US)
	subjectPublicKeyInfo
	algorithm (rsaEncryption)
	subjectPublicKey: 3082010a0282010100ca085ee5538a971c1e432fb68aa756e98b8443a8ac9d7a55827a14…
	modulus: 0x00ca085ee5538a971c1e432fb68aa756e98b8443a8ac9d7a55827a144b86b72f8f529f1c…
	publicExponent: 65537
	extensions: 8 items
	Extension (id-ce-subjectKeyIdentifier)
	Extension (id-ce-subjectAltName)
	Extension (id-ce-keyUsage)
	Extension (id-ce-extKeyUsage)
	Extension (id-ce-cRLDistributionPoints)
	Extension (id-ce-certificatePolicies)
	Extension (id-pe-authorityInfoAccess)
	Extension (id-ce-basicConstraints)
	Extension (SignedCertificateTimestampList)
	Extension (id-ce-subjectKeyIdentifier)
	Extension (id-ce-authorityKeyIdentifier)
	Extension (id-ce-keyUsage)
	Extension (id-ce-extKeyUsage)
	Extension (id-ce-basicConstraints)
	Extension (id-pe-authorityInfoAccess)
	Extension (id-ce-cRLDistributionPoints)
	Extension (id-ce-certificatePolicies)
	Extension Id: 2.5.29.14 (id-ce-subjectKeyIdentifier)
	Extension Id: 2.5.29.17 (id-ce-subjectAltName)
	Extension Id: 2.5.29.15 (id-ce-keyUsage)
	Extension Id: 2.5.29.37 (id-ce-extKeyUsage)
	Extension Id: 2.5.29.31 (id-ce-cRLDistributionPoints)
	Extension Id: 2.5.29.32 (id-ce-certificatePolicies)
	Extension Id: 1.3.6.1.5.5.7.1.1 (id-pe-authorityInfoAccess)
	Extension Id: 2.5.29.19 (id-ce-basicConstraints)
	Extension Id: 1.3.6.1.4.1.11129.2.4.2 (SignedCertificateTimestampList)
	Extension Id: 2.5.29.14 (id-ce-subjectKeyIdentifier)
	Extension Id: 2.5.29.35 (id-ce-authorityKeyIdentifier)
	Extension Id: 2.5.29.15 (id-ce-keyUsage)
	Extension Id: 2.5.29.37 (id-ce-extKeyUsage)
	Extension Id: 2.5.29.19 (id-ce-basicConstraints)
	Extension Id: 1.3.6.1.5.5.7.1.1 (id-pe-authorityInfoAccess)
	Extension Id: 2.5.29.31 (id-ce-cRLDistributionPoints)
	Extension Id: 2.5.29.32 (id-ce-certificatePolicies)
	AuthorityKeyIdentifier
	keyIdentifier: 03de503556d14cbb66f0a3e21b1bc397b23dd155
	SubjectKeyIdentifier: a3c85e6554e53078c105ea070a6a59ccb9fede5a
	GeneralName: dNSName (2)
	GeneralName: dNSName (2)
	GeneralName: dNSName (2)
	GeneralName: dNSName (2)
	GeneralName: dNSName (2)
	GeneralName: dNSName (2)
	GeneralName: dNSName (2)
	GeneralName: dNSName (2)
	GeneralName: dNSName (2)
	GeneralName: dNSName (2)
	GeneralName: dNSName (2)
	GeneralName: dNSName (2)
	GeneralName: dNSName (2)
	GeneralName: dNSName (2)
	GeneralName: dNSName (2)
	GeneralName: dNSName (2)
	GeneralName: dNSName (2)
	GeneralName: dNSName (2)
	GeneralName: dNSName (2)
	GeneralName: dNSName (2)
	GeneralName: dNSName (2)
	GeneralName: dNSName (2)
	GeneralName: dNSName (2)
	GeneralName: dNSName (2)
	GeneralName: dNSName (2)
	GeneralName: dNSName (2)
	GeneralName: dNSName (2)
	GeneralName: dNSName (2)
	GeneralName: uniformResourceIdentifier (6)
	GeneralName: uniformResourceIdentifier (6)
	dNSName: www.homedelivery.nytimes.com
	dNSName: *.api.dev.nytimes.com
	dNSName: *.api.nytimes.com
	dNSName: *.api.stg.nytimes.com
	dNSName: *.blogs.nytimes.com
	dNSName: *.blogs.stg.nytimes.com
	dNSName: *.dev.nyt.com
	dNSName: *.dev.nyt.net
	dNSName: *.dev.nytimes.com
	dNSName: *.newsdev.nyt.net
	dNSName: *.newsdev.nytimes.com
	dNSName: *.nyt.com
	dNSName: *.nyt.net
	dNSName: *.nytco.com
	dNSName: *.nytimes.com
	dNSName: *.payflow.sbx.nytimes.com
	dNSName: *.sbx.nytimes.com
	dNSName: *.stg.newsdev.nyt.net
	dNSName: *.stg.newsdev.nytimes.com
	dNSName: *.stg.nyt.com
	dNSName: *.stg.nyt.net
	dNSName: *.stg.nytimes.com
	dNSName: *.timestalks.com
	dNSName: nyt.com
	dNSName: nyt.net
	dNSName: nytco.com
	dNSName: timestalks.com
	dNSName: *.myaccount-preview.stg.nytimes.com
	critical: True
	critical: True
	Padding: 0
	Padding: 1
	Padding: 0
	KeyUsage: 86
	1... .... = digitalSignature: True
	.0.. .... = contentCommitment: False
	..0. .... = keyEncipherment: False
	...0 .... = dataEncipherment: False
	.... 0... = keyAgreement: False
	.... .1.. = keyCertSign: True
	.... ..1. = cRLSign: True
	.... ...0 = encipherOnly: False
	0... .... = decipherOnly: False
	KeyPurposeIDs: 2 items
	KeyPurposeId: 1.3.6.1.5.5.7.3.2 (id-kp-clientAuth)
	KeyPurposeId: 1.3.6.1.5.5.7.3.1 (id-kp-serverAuth)
	KeyPurposeId: 1.3.6.1.5.5.7.3.2 (id-kp-clientAuth)
	CRLDistPointsSyntax: 1 item
	DistributionPoint
	distributionPoint: fullName (0)
	fullName: 1 item
	uniformResourceIdentifier: http://status.thawte.com
	uniformResourceIdentifier: http://cacerts.thawte.com/ThawteRSACA2018.crt
	uniformResourceIdentifier: http://ocsp.digicert.com
	uniformResourceIdentifier: http://crl3.digicert.com/DigiCertGlobalRootCA.crl
	CertificatePoliciesSyntax: 1 item
	PolicyInformation
	policyIdentifier: 2.5.29.32.0 (anyPolicy)
	policyQualifiers: 1 item
	PolicyQualifierInfo
	Id: 1.3.6.1.5.5.7.2.1 (id-qt-cps)
	DirectoryString: https://www.digicert.com/CPS
	AuthorityInfoAccessSyntax: 1 item
	AccessDescription
	AccessDescription
	accessMethod: 1.3.6.1.5.5.7.48.2 (id-ad-caIssuers)
	accessMethod: 1.3.6.1.5.5.7.48.1 (id-ad-ocsp)
	accessLocation: 6
	accessLocation: 6
	BasicConstraintsSyntax
	Signed Certificate Timestamp (Unknown Log)
	Signed Certificate Timestamp (Unknown Log)
	Serialized SCT Length: 119
	Serialized SCT Length: 118
	SCT Version: 0
	SCT Version: 0
	Log ID: 73d99e891b4c9678a0207d479de6b2c61cd0515e71192a8c6b80107ac17772b5
	Log ID: 48b0e36bdaa647340fe56a02fa9d30eb1c5201cb56dd2c81d9bbbfab39d88473
	Timestamp: Mar 22, 2023 14:39:10.231000000 UTC
	Timestamp: Mar 22, 2023 14:39:10.182000000 UTC
	Extensions length: 0
	Extensions length: 0
	Signature Algorithm: ecdsa_secp256r1_sha256 (0x0403)
	Signature Algorithm: ecdsa_secp256r1_sha256 (0x0403)
	Signature Hash Algorithm Hash: SHA256 (4)
	Signature Hash Algorithm Hash: SHA256 (4)
	Signature Hash Algorithm Signature: ECDSA (3)
	Signature Hash Algorithm Signature: ECDSA (3)
	Signature Length: 72
	Signature Length: 71
	Signature: 3046022100817003130e178616b5dc52991b5eb3bc83aae54abe78b16cf811bcdd168bcc…
	Signature: 3045022032c9d3caad09f33fef091a9dca9a9a546b0c81b646b1a5c61e102603e364a40c…
	algorithmIdentifier (sha256WithRSAEncryption)
	encrypted: 444d85e5dd1c828ce164d5a89022df761865ea65d23b25374a83da9987167cb1f50b3330…
",,,,,,,,,
80,192.168.1.12,151.101.241.164,6,TLS,159,525,2023-03-30 05:58:25.973352,1680148705.973352031,40340,443,0x0018,518,3693,"Layer TLS:
	TLSv1.2 Record Layer: Handshake Protocol: Client Key Exchange
	Content Type: Handshake (22)
	Version: TLS 1.2 (0x0303)
	Length: 37
	Handshake Protocol: Client Key Exchange
	Handshake Type: Client Key Exchange (16)
	Length: 33
	EC Diffie-Hellman Client Params
	Pubkey Length: 32
	Pubkey: f83df9b7647d46aee9d86a14cbfa88901cdc566aae0bd333703de0f7db7a8d19
	Change Cipher Spec Message
	TLSv1.2 Record Layer: Change Cipher Spec Protocol: Change Cipher Spec
	TLSv1.2 Record Layer: Handshake Protocol: Encrypted Handshake Message
	Content Type: Change Cipher Spec (20)
	Content Type: Handshake (22)
	Version: TLS 1.2 (0x0303)
	Version: TLS 1.2 (0x0303)
	Length: 1
	Length: 40
	Handshake Protocol: Encrypted Handshake Message
",,,,,,,,,
81,151.101.241.164,192.168.1.12,6,TLS,117,527,2023-03-30 05:58:25.976754,1680148705.976754133,443,40340,0x0018,3693,611,"Layer TLS:
	TLSv1.2 Record Layer: Change Cipher Spec Protocol: Change Cipher Spec
	Content Type: Change Cipher Spec (20)
	Version: TLS 1.2 (0x0303)
	Length: 1
	Change Cipher Spec Message
	Handshake Protocol: Encrypted Handshake Message
	TLSv1.2 Record Layer: Handshake Protocol: Encrypted Handshake Message
	Content Type: Handshake (22)
	Version: TLS 1.2 (0x0303)
	Length: 40
",,,,,,,,,
82,192.168.1.12,151.101.241.164,6,TLS,241,528,2023-03-30 05:58:25.977269,1680148705.977268796,40340,443,0x0018,611,3744,"Layer TLS:
	TLSv1.2 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 170
	Encrypted Application Data: bc5363c11b6af05ae1d342be21f1f6f612f5c2d7db9243a1d4c0a81f48f39d6d722f3c74…
	Application Data Protocol: http-over-tls
",,,,,,,,,
83,151.101.241.164,192.168.1.12,6,TLS,2818,530,2023-03-30 05:58:26.223903,1680148706.223903354,443,40340,0x0018,3744,786,"Layer TLS:
	TLSv1.2 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1395
	Encrypted Application Data: 280ee138b35279624d109f0cc6b5e762df7236f0ea5044100ce52ed36767d70bf69898dd…
	Application Data Protocol: http-over-tls
	TLSv1.2 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 748
	Encrypted Application Data: 280ee138b3527963cfe9c657aef17bbda6a4bfed6f568392aa38f1690cda84d2e3f1bf71…
	Application Data Protocol: http-over-tls
",,,,,,,,,
84,151.101.241.164,192.168.1.12,6,TLS,2818,531,2023-03-30 05:58:26.223904,1680148706.223903690,443,40340,0x0018,6496,786,"Layer TLS:
	TLSv1.2 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1395
	Encrypted Application Data: 280ee138b3527964167024b4a8b8177e139dd187428c40865e25aff1e691d9e7cab50e4d…
	Application Data Protocol: http-over-tls
",,,,,,,,,
85,151.101.241.164,192.168.1.12,6,TLS,1442,532,2023-03-30 05:58:26.223904,1680148706.223903733,443,40340,0x0010,9248,786,"Layer TLS:
	TLSv1.2 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1395
	Encrypted Application Data: 280ee138b3527966f454ea105c3c2fcc603c42bdff44e41eaa254303cf830e04130ca51f…
	Application Data Protocol: http-over-tls
",,,,,,,,,
86,151.101.241.164,192.168.1.12,6,TLS,1442,534,2023-03-30 05:58:26.224041,1680148706.224041040,443,40340,0x0018,10624,786,"Layer TLS:
	TLSv1.2 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1395
	Encrypted Application Data: 280ee138b352796726b672bebc622aad065b076aa77662500a2cf5ece60baf813b4072ea…
	Application Data Protocol: http-over-tls
",,,,,,,,,
87,151.101.241.164,192.168.1.12,6,TLS,2818,535,2023-03-30 05:58:26.230380,1680148706.230380216,443,40340,0x0018,12000,786,"Layer TLS:
	TLSv1.2 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1395
	Encrypted Application Data: 280ee138b3527968f076a576990c1ed5078e48d6cd921e3571e6a111225db170d699150c…
	Application Data Protocol: http-over-tls
",,,,,,,,,
88,151.101.241.164,192.168.1.12,6,TLS,2818,537,2023-03-30 05:58:26.236743,1680148706.236743111,443,40340,0x0018,14752,786,"Layer TLS:
	TLSv1.2 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1395
	Encrypted Application Data: 280ee138b352796aec87db2e6fa04a40ca8f592b44dec4c50eb2921f5d6692ca50485520…
	Application Data Protocol: http-over-tls
",,,,,,,,,
89,151.101.241.164,192.168.1.12,6,TLS,2818,539,2023-03-30 05:58:26.243022,1680148706.243022270,443,40340,0x0018,17504,786,"Layer TLS:
	TLSv1.2 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1395
	Encrypted Application Data: 280ee138b352796cd0764f2db6451699fc043eddaf66c2413963cf193ce066cfe9a3d7df…
	Application Data Protocol: http-over-tls
",,,,,,,,,
90,151.101.241.164,192.168.1.12,6,TLS,2818,541,2023-03-30 05:58:26.248687,1680148706.248687229,443,40340,0x0018,20256,786,"Layer TLS:
	TLSv1.2 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 603
	Encrypted Application Data: 280ee138b352796e1264136a89deecef9f8157d49645f8facbc98662c30e8296ec24598c…
	Application Data Protocol: http-over-tls
",,,,,,,,,
91,151.101.241.164,192.168.1.12,6,TLS,1442,555,2023-03-30 05:58:26.270483,1680148706.270483234,443,40340,0x0010,36768,786,"Layer TLS:
	TLSv1.2 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 16408
	Encrypted Application Data: 280ee138b352796fda7c2b6b5505e926b48f8bb99dc533dc39219768e5837f54e4f8b596…
	Application Data Protocol: http-over-tls
",,,,,,,,,
92,151.101.241.164,192.168.1.12,6,TLS,2818,570,2023-03-30 05:58:26.281732,1680148706.281732069,443,40340,0x0018,51904,786,"Layer TLS:
	TLSv1.2 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 16408
	Encrypted Application Data: 280ee138b35279706501dac34810302e3a6af8583663ab04c42da46c6f7389e7f91b4da9…
	Application Data Protocol: http-over-tls
",,,,,,,,,
93,151.101.241.164,192.168.1.12,6,TLS,1442,587,2023-03-30 05:58:26.288075,1680148706.288075298,443,40340,0x0010,68416,786,"Layer TLS:
	TLSv1.2 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 16408
	Encrypted Application Data: 280ee138b35279713bb302531dec389fe127d50c32483c3452fbc3c21ba7b5b849649a7d…
	Application Data Protocol: http-over-tls
",,,,,,,,,
94,151.101.241.164,192.168.1.12,6,TLS,1442,600,2023-03-30 05:58:26.291547,1680148706.291547097,443,40340,0x0018,84928,786,"Layer TLS:
	TLSv1.2 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 16408
	Encrypted Application Data: 280ee138b3527972178182db162b32c758ddcabd5e15cd99556d5b3cba53e9557023b49b…
	Application Data Protocol: http-over-tls
",,,,,,,,,
95,151.101.241.164,192.168.1.12,6,TLS,2818,614,2023-03-30 05:58:26.294755,1680148706.294754391,443,40340,0x0010,100064,786,"Layer TLS:
	TLSv1.2 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 16408
	Encrypted Application Data: 280ee138b3527973e38dfe3f0dfbc8c7ee169c6f6b93f6c189104f83940c39337950e6b7…
	Application Data Protocol: http-over-tls
",,,,,,,,,
96,151.101.241.164,192.168.1.12,6,TLS,1442,625,2023-03-30 05:58:26.296875,1680148706.296874511,443,40340,0x0018,117952,786,"Layer TLS:
	TLSv1.2 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 16408
	Encrypted Application Data: 280ee138b3527974044b3a149591d88d1f43c7d9a1a0e81634e73c36eaadd16ebe54385f…
	Application Data Protocol: http-over-tls
",,,,,,,,,
97,151.101.241.164,192.168.1.12,6,TLS,2818,638,2023-03-30 05:58:26.299566,1680148706.299565647,443,40340,0x0010,133088,786,"Layer TLS:
	TLSv1.2 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 16408
	Encrypted Application Data: 280ee138b35279757e797d15d1acddc9b25a89d63ca33ab6551ab900d3d17b5ae4687b46…
	Application Data Protocol: http-over-tls
",,,,,,,,,
98,151.101.241.164,192.168.1.12,6,TLS,2818,652,2023-03-30 05:58:26.301501,1680148706.301501001,443,40340,0x0010,150976,786,"Layer TLS:
	TLSv1.2 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 16408
	Encrypted Application Data: 280ee138b3527976465c8e4141118f4bce91da6970b41d21ae17bbf60158f18c1783f943…
	Application Data Protocol: http-over-tls
",,,,,,,,,
99,151.101.241.164,192.168.1.12,6,TLS,1442,666,2023-03-30 05:58:26.302701,1680148706.302701099,443,40340,0x0010,167488,786,"Layer TLS:
	TLSv1.2 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 16408
	Encrypted Application Data: 280ee138b35279775261b974c08dffe38b5c15ac2476f72aabfde15bc91ff8061e1a8e01…
	Application Data Protocol: http-over-tls
",,,,,,,,,
100,151.101.241.164,192.168.1.12,6,TLS,6946,672,2023-03-30 05:58:26.303802,1680148706.303801528,443,40340,0x0018,181248,786,"Layer TLS:
	TLSv1.2 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 16408
	Encrypted Application Data: 280ee138b352797898b1ca4e0d8c7d61aa100360a29e0fc818a5e86072d9ab1b7f65f520…
	Application Data Protocol: http-over-tls
",,,,,,,,,
101,151.101.241.164,192.168.1.12,6,TLS,5570,678,2023-03-30 05:58:26.305218,1680148706.305217619,443,40340,0x0018,200512,786,"Layer TLS:
	TLSv1.2 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 16408
	Encrypted Application Data: 280ee138b3527979dd512bd8cc3e6da34e556bca29cfdf4f9cb608d60dfdfed9a4ffaac4…
	Application Data Protocol: http-over-tls
",,,,,,,,,
102,151.101.241.164,192.168.1.12,6,TLS,2818,686,2023-03-30 05:58:26.306205,1680148706.306204554,443,40340,0x0010,217024,786,"Layer TLS:
	TLSv1.2 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 16408
	Encrypted Application Data: 280ee138b352797a1162a86c17d052aed8d4666985f25c789f03366511b4b30e5548da9c…
	Application Data Protocol: http-over-tls
",,,,,,,,,
103,151.101.241.164,192.168.1.12,6,TLS,1442,699,2023-03-30 05:58:26.308303,1680148706.308303032,443,40340,0x0010,233536,786,"Layer TLS:
	TLSv1.2 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 16408
	Encrypted Application Data: 280ee138b352797be31f8f4e8cbe10a4d72601b12b2e656ac7369273485300bb499836d1…
	Application Data Protocol: http-over-tls
",,,,,,,,,
104,151.101.241.164,192.168.1.12,6,TLS,2818,713,2023-03-30 05:58:26.308787,1680148706.308787295,443,40340,0x0010,248672,786,"Layer TLS:
	TLSv1.2 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 16408
	Encrypted Application Data: 280ee138b352797c6902cd8644300cfe67e46b033fd3c248fc723de0f0b571a14959f726…
	Application Data Protocol: http-over-tls
",,,,,,,,,
105,151.101.241.164,192.168.1.12,6,TLS,2818,727,2023-03-30 05:58:26.309736,1680148706.309736521,443,40340,0x0010,266560,786,"Layer TLS:
	TLSv1.2 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 16408
	Encrypted Application Data: 280ee138b352797d6102b2aa096cb00452a4928809c6addc19607cacaae4af72755f8aaa…
	Application Data Protocol: http-over-tls
",,,,,,,,,
106,151.101.241.164,192.168.1.12,6,TLS,1442,744,2023-03-30 05:58:26.312309,1680148706.312309147,443,40340,0x0010,283072,786,"Layer TLS:
	TLSv1.2 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 16408
	Encrypted Application Data: 280ee138b352797efca9e1d7014e928c1aecf11b8165154b07fd2436909ca449a33a4bcd…
	Application Data Protocol: http-over-tls
",,,,,,,,,
107,151.101.241.164,192.168.1.12,6,TLS,1442,755,2023-03-30 05:58:26.312454,1680148706.312454220,443,40340,0x0010,298208,786,"Layer TLS:
	TLSv1.2 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 16408
	Encrypted Application Data: 280ee138b352797f2873f117dc834af84bb2450a09536b6bda9c47b2bb380f517ec19534…
	Application Data Protocol: http-over-tls
",,,,,,,,,
108,151.101.241.164,192.168.1.12,6,TLS,509,762,2023-03-30 05:58:26.313538,1680148706.313537945,443,40340,0x0019,305088,786,"Layer TLS:
	TLSv1.2 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 5969
	Encrypted Application Data: 280ee138b3527980e93d866f9436a63f352878a3fe472205fea3327b313a8d1489393b2f…
	Application Data Protocol: http-over-tls
",,,,,,,,,
109,192.168.1.12,192.168.1.1,17,DNS,82,764,2023-03-30 05:58:26.319145,1680148706.319145494,,,,,,,0x0661,0,nytimes.map.fastly.net,,28,0x0001,1,0,0
110,192.168.1.1,192.168.1.12,17,DNS,82,765,2023-03-30 05:58:26.320162,1680148706.320161816,,,,,,,0x0661,1,nytimes.map.fastly.net,,28,0x0001,1,0,0
111,192.168.1.12,151.101.241.164,6,TLS,583,769,2023-03-30 05:58:26.424956,1680148706.424955692,40350,443,0x0018,1,1,"Layer TLS:
	TLSv1 Record Layer: Handshake Protocol: Client Hello
	Content Type: Handshake (22)
	Version: TLS 1.0 (0x0301)
	Length: 512
	Handshake Protocol: Client Hello
	Handshake Type: Client Hello (1)
	Length: 508
	Version: TLS 1.2 (0x0303)
	Random: 640a0db711d72c4c8d1574d7aab0ee869d14224774c6e46b92845a41448437c8
	GMT Unix Time: Mar  9, 2023 17:47:51.000000000 CET
	Random Bytes: 11d72c4c8d1574d7aab0ee869d14224774c6e46b92845a41448437c8
	Session ID Length: 32
	Session ID: c30e69c6aa5a7decfd455e3d50140afa75fb826ce5245e0b6eabe48f3a419d5f
	Cipher Suites Length: 86
	Cipher Suites (43 suites)
	Cipher Suite: TLS_AES_256_GCM_SHA384 (0x1302)
	Compression Methods Length: 1
	Compression Methods (1 method)
	Compression Method: null (0)
	Extensions Length: 349
	Extension: server_name (len=20)
	Type: server_name (0)
	Length: 20
	Server Name list length: 18
	Server Name Type: host_name (0)
	Server Name length: 15
	Server Name: www.nytimes.com
	EC point formats Length: 3
	Elliptic curves point formats (3)
	EC point format: uncompressed (0)
	Supported Groups List Length: 20
	Supported Groups (10 groups)
	Supported Group: x25519 (0x001d)
	ALPN Extension Length: 9
	ALPN Protocol
	ALPN string length: 8
	ALPN Next Protocol: http/1.1
	Signature Hash Algorithms Length: 40
	Signature Hash Algorithms (20 algorithms)
	Signature Algorithm: ecdsa_secp256r1_sha256 (0x0403)
	Signature Hash Algorithm Hash: SHA256 (4)
	Signature Hash Algorithm Signature: ECDSA (3)
	Supported Versions length: 4
	Supported Version: TLS 1.3 (0x0304)
	PSK Key Exchange Modes Length: 1
	PSK Key Exchange Mode: PSK with (EC)DHE key establishment (psk_dhe_ke) (1)
	Client Key Share Length: 36
	Group: x25519 (29)
	Key Exchange Length: 32
	Key Exchange: 6a030dfbac9676d1117459c80226b45505cd71d020fac8155e3d8daeaccf6145
	Padding Data: 000000000000000000000000000000000000000000000000000000000000000000000000…
	JA3 Fullstring [truncated]: 771,4866-4867-4865-49196-49200-49195-49199-52393-52392-159-158-52394-49327-49325-49326-49324-49188-49192-49187-49191-49162-49172-49161-49171-49315-49311-49314-49310-107-103-57-51-157-156-49313-49309-49312-49308
	JA3: 07ff1e545ef8ab3fcf8a4dc9272221c2
	Cipher Suite: TLS_CHACHA20_POLY1305_SHA256 (0x1303)
	Cipher Suite: TLS_AES_128_GCM_SHA256 (0x1301)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384 (0xc02c)
	Cipher Suite: TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384 (0xc030)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256 (0xc02b)
	Cipher Suite: TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256 (0xc02f)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256 (0xcca9)
	Cipher Suite: TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256 (0xcca8)
	Cipher Suite: TLS_DHE_RSA_WITH_AES_256_GCM_SHA384 (0x009f)
	Cipher Suite: TLS_DHE_RSA_WITH_AES_128_GCM_SHA256 (0x009e)
	Cipher Suite: TLS_DHE_RSA_WITH_CHACHA20_POLY1305_SHA256 (0xccaa)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_256_CCM_8 (0xc0af)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_256_CCM (0xc0ad)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_128_CCM_8 (0xc0ae)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_128_CCM (0xc0ac)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_256_CBC_SHA384 (0xc024)
